Week_Start,Week_Number,Month,Quarter,Campaign_ID,Product,Category,Brand,Region,Account,Store_Count,Promo_Flag,Promo_Type,Promo_Depth_Band,Promo_Objective,Retailer_Support,Baseline_Units,Actual_Units,Uplift_Units,Uplift_Pct,Regular_Price,Promo_Price,Discount_Pct,Unit_Cost,Selling_Price,Baseline_Revenue,Actual_Revenue,Incremental_Revenue_From_Uplift,Revenue_Impact_vs_Baseline,Baseline_Gross_Profit,Gross_Profit_Before_Promo_Cost,Incremental_Gross_Profit_Before_Cost,Promo_Cost,Incremental_Profit_After_Promo_Cost,Promo_ROI,Baseline_Gross_Margin_Pct,Actual_Gross_Margin_Pct,Margin_Impact_pp,Rate_of_Sale_Units_per_Store_per_Week,Cannibalisation_Rate_Estimate,Cannibalised_Units_Estimate,Cannibalisation_Risk,Recommendation,Sales_Action,Buyer_Message
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Coles,98,0,No Promo,No Promo,Baseline trading,None,634,667,33,0.0521,6.8,6.8,0.0,2.2,6.8,4311.2,4535.6,224.4,224.4,2916.4,3068.2,151.8,0.0,151.8,,0.6765,0.6765,0.0,6.8061,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,VIC,Independent,62,0,No Promo,No Promo,Baseline trading,None,319,353,34,0.1066,6.8,6.8,0.0,2.2,6.8,2169.2,2400.4,231.2,231.2,1467.4,1623.8,156.4,0.0,156.4,,0.6765,0.6765,0.0,5.6935,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Woolworths,87,0,No Promo,No Promo,Baseline trading,None,713,712,-1,-0.0014,6.8,6.8,0.0,2.2,6.8,4848.4,4841.6,0.0,-6.8,3279.8,3275.2,-4.6,0.0,-4.6,,0.6765,0.6765,0.0,8.1839,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Coles,79,0,No Promo,No Promo,Baseline trading,None,544,522,-22,-0.0404,6.8,6.8,0.0,2.2,6.8,3699.2,3549.6,0.0,-149.6,2502.4,2401.2,-101.2,0.0,-101.2,,0.6765,0.6765,0.0,6.6076,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,QLD,Independent,53,0,No Promo,No Promo,Baseline trading,None,356,383,27,0.0758,6.8,6.8,0.0,2.2,6.8,2420.8,2604.4,183.6,183.6,1637.6,1761.8,124.2,0.0,124.2,,0.6765,0.6765,0.0,7.2264,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Woolworths,66,0,No Promo,No Promo,Baseline trading,None,552,526,-26,-0.0471,6.8,6.8,0.0,2.2,6.8,3753.6,3576.8,0.0,-176.8,2539.2,2419.6,-119.6,0.0,-119.6,,0.6765,0.6765,0.0,7.9697,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Coles,63,0,No Promo,No Promo,Baseline trading,None,510,521,11,0.0216,6.8,6.8,0.0,2.2,6.8,3468.0,3542.8,74.8,74.8,2346.0,2396.6,50.6,0.0,50.6,,0.6765,0.6765,0.0,8.2698,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,WA,Independent,43,0,No Promo,No Promo,Baseline trading,None,272,261,-11,-0.0404,6.8,6.8,0.0,2.2,6.8,1849.6,1774.8,0.0,-74.8,1251.2,1200.6,-50.6,0.0,-50.6,,0.6765,0.6765,0.0,6.0698,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,PR-1771,Cereal 600g,Pantry,MorningFarm,SA,Woolworths,54,1,Price Discount,10-15%,Defend share,Shelf price ticket,378,642,264,0.6984,6.8,5.78,0.15,2.2,5.78,2570.4,3710.76,1525.92,1140.36,1738.8,2298.36,559.56,266.2003,293.3597,1.102,0.6765,0.6194,-5.7093,11.8889,0.0879,23.2115,Low,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,SA,Coles,50,0,No Promo,No Promo,Baseline trading,None,352,373,21,0.0597,6.8,6.8,0.0,2.2,6.8,2393.6,2536.4,142.8,142.8,1619.2,1715.8,96.6,0.0,96.6,,0.6765,0.6765,0.0,7.46,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-05-26,21,May,Q2,No Promo,Cereal 600g,Pantry,MorningFarm,SA,Independent,34,0,No Promo,No Promo,Baseline trading,None,203,203,0,0.0,6.8,6.8,0.0,2.2,6.8,1380.4,1380.4,0.0,0.0,933.8,933.8,0.0,0.0,0.0,,0.6765,0.6765,0.0,5.9706,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,NSW,Woolworths,114,0,No Promo,No Promo,Baseline trading,None,1092,1018,-74,-0.0678,3.2,3.2,0.0,1.05,3.2,3494.4,3257.6,0.0,-236.8,2347.8,2188.7,-159.1,0.0,-159.1,,0.6719,0.6719,0.0,8.9298,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,NSW,Coles,101,0,No Promo,No Promo,Baseline trading,None,1087,1135,48,0.0442,3.2,3.2,0.0,1.05,3.2,3478.4,3632.0,153.6,153.6,2337.05,2440.25,103.2,0.0,103.2,,0.6719,0.6719,0.0,11.2376,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1772,Sparkling Water 1L,Beverages,FreshFizz,NSW,Independent,65,1,Bundle,10-15%,Increase basket size,Bundle execution,574,737,163,0.284,3.2,2.88,0.1,1.05,2.88,1836.8,2122.56,469.44,285.76,1234.1,1348.71,114.61,128.837,-14.227,-0.1104,0.6719,0.6354,-3.6458,11.3385,0.0903,14.721,Low,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Woolworths,96,0,No Promo,No Promo,Baseline trading,None,1033,1054,21,0.0203,3.2,3.2,0.0,1.05,3.2,3305.6,3372.8,67.2,67.2,2220.95,2266.1,45.15,0.0,45.15,,0.6719,0.6719,0.0,10.9792,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Coles,91,0,No Promo,No Promo,Baseline trading,None,927,909,-18,-0.0194,3.2,3.2,0.0,1.05,3.2,2966.4,2908.8,0.0,-57.6,1993.05,1954.35,-38.7,0.0,-38.7,,0.6719,0.6719,0.0,9.989,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,VIC,Independent,59,0,No Promo,No Promo,Baseline trading,None,580,624,44,0.0759,3.2,3.2,0.0,1.05,3.2,1856.0,1996.8,140.8,140.8,1247.0,1341.6,94.6,0.0,94.6,,0.6719,0.6719,0.0,10.5763,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Woolworths,83,0,No Promo,No Promo,Baseline trading,None,943,922,-21,-0.0223,3.2,3.2,0.0,1.05,3.2,3017.6,2950.4,0.0,-67.2,2027.45,1982.3,-45.15,0.0,-45.15,,0.6719,0.6719,0.0,11.1084,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,QLD,Coles,82,0,No Promo,No Promo,Baseline trading,None,878,818,-60,-0.0683,3.2,3.2,0.0,1.05,3.2,2809.6,2617.6,0.0,-192.0,1887.7,1758.7,-129.0,0.0,-129.0,,0.6719,0.6719,0.0,9.9756,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1773,Sparkling Water 1L,Beverages,FreshFizz,QLD,Independent,50,1,Display + Discount,10-15%,Win display execution,Display + catalogue,505,789,284,0.5624,3.2,2.88,0.1,1.05,2.88,1616.0,2272.32,817.92,656.32,1085.75,1443.87,358.12,558.332,-200.212,-0.3586,0.6719,0.6354,-3.6458,15.78,0.1378,39.1395,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Woolworths,61,0,No Promo,No Promo,Baseline trading,None,690,693,3,0.0043,3.2,3.2,0.0,1.05,3.2,2208.0,2217.6,9.6,9.6,1483.5,1489.95,6.45,0.0,6.45,,0.6719,0.6719,0.0,11.3607,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Coles,63,0,No Promo,No Promo,Baseline trading,None,728,738,10,0.0137,3.2,3.2,0.0,1.05,3.2,2329.6,2361.6,32.0,32.0,1565.2,1586.7,21.5,0.0,21.5,,0.6719,0.6719,0.0,11.7143,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,WA,Independent,42,0,No Promo,No Promo,Baseline trading,None,373,391,18,0.0483,3.2,3.2,0.0,1.05,3.2,1193.6,1251.2,57.6,57.6,801.95,840.65,38.7,0.0,38.7,,0.6719,0.6719,0.0,9.3095,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Woolworths,54,0,No Promo,No Promo,Baseline trading,None,622,588,-34,-0.0547,3.2,3.2,0.0,1.05,3.2,1990.4,1881.6,0.0,-108.8,1337.3,1264.2,-73.1,0.0,-73.1,,0.6719,0.6719,0.0,10.8889,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Coles,48,0,No Promo,No Promo,Baseline trading,None,452,428,-24,-0.0531,3.2,3.2,0.0,1.05,3.2,1446.4,1369.6,0.0,-76.8,971.8,920.2,-51.6,0.0,-51.6,,0.6719,0.6719,0.0,8.9167,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Sparkling Water 1L,Beverages,FreshFizz,SA,Independent,32,0,No Promo,No Promo,Baseline trading,None,248,244,-4,-0.0161,3.2,3.2,0.0,1.05,3.2,793.6,780.8,0.0,-12.8,533.2,524.6,-8.6,0.0,-8.6,,0.6719,0.6719,0.0,7.625,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1774,Cola 1.25L,Beverages,FizzCo,NSW,Woolworths,110,1,Display + Discount,10-15%,Support key account plan,Display + catalogue,1625,3329,1704,1.0486,4.0,3.4,0.15,1.25,3.4,6500.0,11318.6,5793.6,4818.6,4468.75,7157.35,2688.6,687.1402,2001.4598,2.9127,0.6875,0.6324,-5.5147,30.2636,0.1181,201.1925,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-06-02,22,Jun,Q2,PR-1775,Cola 1.25L,Beverages,FizzCo,NSW,Coles,112,1,Price Discount,20-25%,Drive volume,Shelf price ticket,1541,3174,1633,1.0597,4.0,3.0,0.25,1.25,3.0,6164.0,9522.0,4899.0,3358.0,4237.75,5554.5,1316.75,867.0835,449.6665,0.5186,0.6875,0.5833,-10.4167,28.3393,0.1014,165.512,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,NSW,Independent,74,0,No Promo,No Promo,Baseline trading,None,676,664,-12,-0.0178,4.0,4.0,0.0,1.25,4.0,2704.0,2656.0,0.0,-48.0,1859.0,1826.0,-33.0,0.0,-33.0,,0.6875,0.6875,0.0,8.973,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Woolworths,106,0,No Promo,No Promo,Baseline trading,None,1198,1294,96,0.0801,4.0,4.0,0.0,1.25,4.0,4792.0,5176.0,384.0,384.0,3294.5,3558.5,264.0,0.0,264.0,,0.6875,0.6875,0.0,12.2075,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Coles,92,0,No Promo,No Promo,Baseline trading,None,1345,1326,-19,-0.0141,4.0,4.0,0.0,1.25,4.0,5380.0,5304.0,0.0,-76.0,3698.75,3646.5,-52.25,0.0,-52.25,,0.6875,0.6875,0.0,14.413,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,VIC,Independent,59,0,No Promo,No Promo,Baseline trading,None,681,652,-29,-0.0426,4.0,4.0,0.0,1.25,4.0,2724.0,2608.0,0.0,-116.0,1872.75,1793.0,-79.75,0.0,-79.75,,0.6875,0.6875,0.0,11.0508,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,QLD,Woolworths,94,0,No Promo,No Promo,Baseline trading,None,1020,1076,56,0.0549,4.0,4.0,0.0,1.25,4.0,4080.0,4304.0,224.0,224.0,2805.0,2959.0,154.0,0.0,154.0,,0.6875,0.6875,0.0,11.4468,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,QLD,Coles,87,0,No Promo,No Promo,Baseline trading,None,1084,1053,-31,-0.0286,4.0,4.0,0.0,1.25,4.0,4336.0,4212.0,0.0,-124.0,2981.0,2895.75,-85.25,0.0,-85.25,,0.6875,0.6875,0.0,12.1034,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,QLD,Independent,50,0,No Promo,No Promo,Baseline trading,None,567,559,-8,-0.0141,4.0,4.0,0.0,1.25,4.0,2268.0,2236.0,0.0,-32.0,1559.25,1537.25,-22.0,0.0,-22.0,,0.6875,0.6875,0.0,11.18,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1776,Cola 1.25L,Beverages,FizzCo,WA,Woolworths,68,1,Price Discount,20-25%,Defend share,Shelf price ticket,868,2068,1200,1.3825,4.0,3.0,0.25,1.25,3.0,3472.0,6204.0,3600.0,2732.0,2387.0,3619.0,1232.0,566.6787,665.3213,1.1741,0.6875,0.5833,-10.4167,30.4118,0.1047,125.6523,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,WA,Coles,60,0,No Promo,No Promo,Baseline trading,None,720,728,8,0.0111,4.0,4.0,0.0,1.25,4.0,2880.0,2912.0,32.0,32.0,1980.0,2002.0,22.0,0.0,22.0,,0.6875,0.6875,0.0,12.1333,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,WA,Independent,41,0,No Promo,No Promo,Baseline trading,None,483,427,-56,-0.1159,4.0,4.0,0.0,1.25,4.0,1932.0,1708.0,0.0,-224.0,1328.25,1174.25,-154.0,0.0,-154.0,,0.6875,0.6875,0.0,10.4146,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,SA,Woolworths,55,0,No Promo,No Promo,Baseline trading,None,630,654,24,0.0381,4.0,4.0,0.0,1.25,4.0,2520.0,2616.0,96.0,96.0,1732.5,1798.5,66.0,0.0,66.0,,0.6875,0.6875,0.0,11.8909,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,SA,Coles,50,0,No Promo,No Promo,Baseline trading,None,546,569,23,0.0421,4.0,4.0,0.0,1.25,4.0,2184.0,2276.0,92.0,92.0,1501.5,1564.75,63.25,0.0,63.25,,0.6875,0.6875,0.0,11.38,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Cola 1.25L,Beverages,FizzCo,SA,Independent,34,0,No Promo,No Promo,Baseline trading,None,372,372,0,0.0,4.0,4.0,0.0,1.25,4.0,1488.0,1488.0,0.0,0.0,1023.0,1023.0,0.0,0.0,0.0,,0.6875,0.6875,0.0,10.9412,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Woolworths,112,0,No Promo,No Promo,Baseline trading,None,609,625,16,0.0263,9.5,9.5,0.0,3.7,9.5,5785.5,5937.5,152.0,152.0,3532.2,3625.0,92.8,0.0,92.8,,0.6105,0.6105,0.0,5.5804,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Coles,104,0,No Promo,No Promo,Baseline trading,None,559,581,22,0.0394,9.5,9.5,0.0,3.7,9.5,5310.5,5519.5,209.0,209.0,3242.2,3369.8,127.6,0.0,127.6,,0.6105,0.6105,0.0,5.5865,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,NSW,Independent,68,0,No Promo,No Promo,Baseline trading,None,283,286,3,0.0106,9.5,9.5,0.0,3.7,9.5,2688.5,2717.0,28.5,28.5,1641.4,1658.8,17.4,0.0,17.4,,0.6105,0.6105,0.0,4.2059,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1777,Energy Drink 4pk,Beverages,VoltMax,VIC,Woolworths,96,1,Display + Discount,10-15%,Drive volume,Display + catalogue,425,690,265,0.6235,9.5,8.07,0.15,3.7,8.07,4037.5,5568.3,2138.55,1530.8,2465.0,3015.3,550.3,742.7464,-192.4464,-0.2591,0.6105,0.5415,-6.9015,7.1875,0.1272,33.7019,Medium,Adjust depth/mechanic,"Reduce discount depth, change mechanic, or seek better retailer funding",Volume response was not enough to protect margin after promo cost
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,VIC,Coles,96,0,No Promo,No Promo,Baseline trading,None,516,546,30,0.0581,9.5,9.5,0.0,3.7,9.5,4902.0,5187.0,285.0,285.0,2992.8,3166.8,174.0,0.0,174.0,,0.6105,0.6105,0.0,5.6875,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,VIC,Independent,61,0,No Promo,No Promo,Baseline trading,None,283,286,3,0.0106,9.5,9.5,0.0,3.7,9.5,2688.5,2717.0,28.5,28.5,1641.4,1658.8,17.4,0.0,17.4,,0.6105,0.6105,0.0,4.6885,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,QLD,Woolworths,81,0,No Promo,No Promo,Baseline trading,None,488,515,27,0.0553,9.5,9.5,0.0,3.7,9.5,4636.0,4892.5,256.5,256.5,2830.4,2987.0,156.6,0.0,156.6,,0.6105,0.6105,0.0,6.358,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,QLD,Coles,84,0,No Promo,No Promo,Baseline trading,None,428,441,13,0.0304,9.5,9.5,0.0,3.7,9.5,4066.0,4189.5,123.5,123.5,2482.4,2557.8,75.4,0.0,75.4,,0.6105,0.6105,0.0,5.25,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,QLD,Independent,54,0,No Promo,No Promo,Baseline trading,None,232,238,6,0.0259,9.5,9.5,0.0,3.7,9.5,2204.0,2261.0,57.0,57.0,1345.6,1380.4,34.8,0.0,34.8,,0.6105,0.6105,0.0,4.4074,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Woolworths,68,0,No Promo,No Promo,Baseline trading,None,344,375,31,0.0901,9.5,9.5,0.0,3.7,9.5,3268.0,3562.5,294.5,294.5,1995.2,2175.0,179.8,0.0,179.8,,0.6105,0.6105,0.0,5.5147,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Coles,63,0,No Promo,No Promo,Baseline trading,None,334,332,-2,-0.006,9.5,9.5,0.0,3.7,9.5,3173.0,3154.0,0.0,-19.0,1937.2,1925.6,-11.6,0.0,-11.6,,0.6105,0.6105,0.0,5.2698,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,WA,Independent,43,0,No Promo,No Promo,Baseline trading,None,210,225,15,0.0714,9.5,9.5,0.0,3.7,9.5,1995.0,2137.5,142.5,142.5,1218.0,1305.0,87.0,0.0,87.0,,0.6105,0.6105,0.0,5.2326,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Woolworths,55,0,No Promo,No Promo,Baseline trading,None,290,287,-3,-0.0103,9.5,9.5,0.0,3.7,9.5,2755.0,2726.5,0.0,-28.5,1682.0,1664.6,-17.4,0.0,-17.4,,0.6105,0.6105,0.0,5.2182,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Coles,48,0,No Promo,No Promo,Baseline trading,None,263,267,4,0.0152,9.5,9.5,0.0,3.7,9.5,2498.5,2536.5,38.0,38.0,1525.4,1548.6,23.2,0.0,23.2,,0.6105,0.6105,0.0,5.5625,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Energy Drink 4pk,Beverages,VoltMax,SA,Independent,33,0,No Promo,No Promo,Baseline trading,None,138,139,1,0.0072,9.5,9.5,0.0,3.7,9.5,1311.0,1320.5,9.5,9.5,800.4,806.2,5.8,0.0,5.8,,0.6105,0.6105,0.0,4.2121,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,NSW,Woolworths,113,0,No Promo,No Promo,Baseline trading,None,1285,1311,26,0.0202,4.5,4.5,0.0,1.35,4.5,5782.5,5899.5,117.0,117.0,4047.75,4129.65,81.9,0.0,81.9,,0.7,0.7,0.0,11.6018,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,NSW,Coles,107,0,No Promo,No Promo,Baseline trading,None,1195,1157,-38,-0.0318,4.5,4.5,0.0,1.35,4.5,5377.5,5206.5,0.0,-171.0,3764.25,3644.55,-119.7,0.0,-119.7,,0.7,0.7,0.0,10.8131,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,NSW,Independent,73,0,No Promo,No Promo,Baseline trading,None,632,644,12,0.019,4.5,4.5,0.0,1.35,4.5,2844.0,2898.0,54.0,54.0,1990.8,2028.6,37.8,0.0,37.8,,0.7,0.7,0.0,8.8219,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Woolworths,98,0,No Promo,No Promo,Baseline trading,None,1063,1119,56,0.0527,4.5,4.5,0.0,1.35,4.5,4783.5,5035.5,252.0,252.0,3348.45,3524.85,176.4,0.0,176.4,,0.7,0.7,0.0,11.4184,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Coles,89,0,No Promo,No Promo,Baseline trading,None,924,936,12,0.013,4.5,4.5,0.0,1.35,4.5,4158.0,4212.0,54.0,54.0,2910.6,2948.4,37.8,0.0,37.8,,0.7,0.7,0.0,10.5169,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,VIC,Independent,60,0,No Promo,No Promo,Baseline trading,None,576,569,-7,-0.0122,4.5,4.5,0.0,1.35,4.5,2592.0,2560.5,0.0,-31.5,1814.4,1792.35,-22.05,0.0,-22.05,,0.7,0.7,0.0,9.4833,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
2025-06-02,22,Jun,Q2,PR-1778,Potato Chips 175g,Snacks,CrunchyCo,QLD,Woolworths,88,1,Price Discount,20-25%,Defend share,Shelf price ticket,1118,2430,1312,1.1735,4.5,3.6,0.2,1.35,3.6,5031.0,8748.0,4723.2,3717.0,3521.7,5467.5,1945.8,445.6955,1500.1045,3.3658,0.7,0.625,-7.5,27.6136,0.1227,160.9801,Medium,Repeat,Rebook mechanic in next promotional cycle,Strong ROI and profitable uplift with manageable risk
2025-06-02,22,Jun,Q2,No Promo,Potato Chips 175g,Snacks,CrunchyCo,QLD,Coles,89,0,No Promo,No Promo,Baseline trading,None,1062,1022,-40,-0.0377,4.5,4.5,0.0,1.35,4.5,4779.0,4599.0,0.0,-180.0,3345.3,3219.3,-126.0,0.0,-126.0,,0.7,0.7,0.0,11.4831,0.0,0.0,N/A,Baseline,Monitor baseline performance,Non-promotional baseline trading period
